14142,CSE380 Computer Game Programming,A
14142,CSE392 Social Network Analysis,B
14143,CSE101 Introduction to Computers,A
14143,CSE114 Computer Science I,C+
14143,CSE130 Introduction to Programming in C,A-
14143,CSE214 Computer Science II,A-
14143,CSE215 Foundations of Computer Science,B+
14143,CSE219 Computer Science III,C
14143,CSE260 Computer Science B: Honors,A
14143,CSE301 History of Computing,B-
14143,CSE310 Computer Networks,A-
14143,CSE325 Computers and Sculpture,C+
14143,CSE332 Introduction to Visualization,C+
14143,CSE361 Web Security,B-
14143,CSE378 Introduction to Robotics,A
14143,CSE381 Advanced Game Programming,B-
14144,CSE114 Computer Science I,A-
14144,CSE150 Foundations of Computer Science: Honors,C+
14144,CSE214 Computer Science II,A
14144,CSE215 Foundations of Computer Science,B-
14144,CSE219 Computer Science III,A
14144,CSE310 Computer Networks,C+
14144,CSE323 Human Computer Interaction,B-
14144,CSE327 Fundamentals of Computer Vision,C
14144,CSE334 Introduction to Multimedia Systems,B+
14144,CSE362 Mobile Security,C
14144,CSE373 Analysis of Algorithms,B-
14144,CSE392 Social Network Analysis,A
14144,CSE487 Research in Computer Science,B
14145,CSE114 Computer Science I,B
14145,CSE150 Foundations of Computer Science: Honors,A
14145,CSE214 Computer Science II,B
14145,CSE215 Foundations of Computer Science,A
14145,CSE219 Computer Science III,B+
14145,CSE230 Intermediate Programming in C and C++,B-
14145,CSE303 Introduction to the Theory of Computation,A-
14145,CSE306 Operating Systems,B
14145,CSE346 Computer Communications,A
14145,CSE373 Analysis of Algorithms,B-
14145,CSE377 Introduction to Medical Imaging,C
14145,CSE378 Introduction to Robotics,D
14145,CSE385 Analysis of Algorithms: Honors,B
14146,CSE102 Introduction to Web Design and Programming,B+
14146,CSE114 Computer Science I,A-
14146,CSE161 Laboratory for Computer Science A: Honors,B-
14146,CSE214 Computer Science II,A-
14146,CSE215 Foundations of Computer Science,B+
14146,CSE219 Computer Science III,B-
14146,CSE261 Laboratory for Computer Science B: Honors,A
14146,CSE333 User Interface Development,C
14146,CSE337 Scripting Languages,C
14146,CSE360 Software Security,C
14146,CSE370 Wireless and Mobile Networking,C+
14146,CSE377 Introduction to Medical Imaging,C
14146,CSE381 Advanced Game Programming,C+
14147,CSE114 Computer Science I,B-
14147,CSE161 Laboratory for Computer Science A: Honors,B-
14147,CSE214 Computer Science II,B-
14147,CSE215 Foundations of Computer Science,B
14147,CSE219 Computer Science III,C
14147,CSE300 Technical Communications,B+
14147,CSE303 Introduction to the Theory of Computation,C+
14147,CSE331 Fundamentals of Computer Security,D
14147,CSE353 Machine Learning,C
14147,CSE376 Advanced System Programming in UNIX/C,B+
14147,CSE377 Introduction to Medical Imaging,C+
14147,CSE385 Analysis of Algorithms: Honors,B-
14147,CSE391 Benevolent Computing,C
14147,CSE392 Social Network Analysis,B-
14148,CSE114 Computer Science I,C+
14148,CSE214 Computer Science II,B
14148,CSE215 Foundations of Computer Science,B+
14148,CSE219 Computer Science III,A-
14148,CSE303 Introduction to the Theory of Computation,B
14148,CSE305 Principles of Database Systems,B
14148,CSE310 Computer Networks,B-
14148,"CSE312 Legal, Social, and Ethical Issues in Information Systems",C+
14148,CSE333 User Interface Development,A
14148,CSE353 Machine Learning,B-
14148,CSE360 Software Security,A
14148,CSE361 Web Security,A-
14148,CSE392 Social Network Analysis,A
14149,CSE114 Computer Science I,C
14149,CSE214 Computer Science II,B+
14149,CSE215 Foundations of Computer Science,B
14149,CSE219 Computer Science III,B+
14149,CSE300 Technical Communications,B+
14149,CSE325 Computers and Sculpture,B
14149,CSE331 Fundamentals of Computer Security,C
14149,CSE332 Introduction to Visualization,B
14149,CSE334 Introduction to Multimedia Systems,A
14149,CSE355 Computational Geometry,A-
14149,CSE377 Introduction to Medical Imaging,C+
14149,CSE378 Introduction to Robotics,B
14149,CSE391 Benevolent Computing,B-
14150,CSE114 Computer Science I,A
14150,CSE214 Computer Science II,A
14150,CSE215 Foundations of Computer Science,B+
14150,CSE219 Computer Science III,C
14150,CSE300 Technical Communications,A-
14150,CSE306 Operating Systems,C+
14150,CSE320 System Fundementals II,A
14150,CSE325 Computers and Sculpture,B-
14150,CSE361 Web Security,B-
14150,CSE377 Introduction to Medical Imaging,B+
14150,CSE381 Advanced Game Programming,B
14150,CSE390 Natural Language Processing,B+
14150,CSE391 Benevolent Computing,A
14151,CSE114 Computer Science I,B
14151,CSE214 Computer Science II,C+
14151,CSE215 Foundations of Computer Science,B+
14151,CSE219 Computer Science III,C
14151,CSE300 Technical Communications,B-
14151,CSE308 Software Engineering,C
14151,CSE333 User Interface Development,B-
14151,CSE334 Introduction to Multimedia Systems,C
14151,CSE353 Machine Learning,C
14151,CSE355 Computational Geometry,C
14151,CSE373 Analysis of Algorithms,C+
14151,CSE376 Advanced System Programming in UNIX/C,B
14151,CSE378 Introduction to Robotics,C
14152,CSE114 Computer Science I,C+
14152,CSE214 Computer Science II,B+
14152,CSE215 Foundations of Computer Science,A-
14152,CSE219 Computer Science III,B
14152,CSE220 System Fundamentals I,F
14152,CSE301 History of Computing,B-
14152,CSE306 Operating Systems,B
14152,CSE320 System Fundementals II,C+
14152,CSE323 Human Computer Interaction,B+
14152,CSE378 Introduction to Robotics,B
14152,CSE381 Advanced Game Programming,C+
14152,CSE390 Natural Language Processing,C
14152,CSE475 Undergraduate Teaching Practicum,B+
14153,CSE101 Introduction to Computers,C
14153,CSE114 Computer Science I,B+
14153,CSE214 Computer Science II,B
14153,CSE215 Foundations of Computer Science,C
14153,CSE219 Computer Science III,B-
14153,CSE305 Principles of Database Systems,C+
14153,CSE307 Principles of Programming Languages,C+
14153,CSE320 System Fundementals II,A
14153,CSE328 Fundamentals of Computer Graphics,B+
14153,CSE350 Theory of Computation: Honors,C
14153,CSE360 Software Security,C-
14153,CSE362 Mobile Security,A
14153,CSE390 Natural Language Processing,B
14153,CSE392 Social Network Analysis,B+
14154,CSE114 Computer Science I,A-
14154,CSE161 Laboratory for Computer Science A: Honors,A-
14154,CSE214 Computer Science II,A-
14154,CSE215 Foundations of Computer Science,B-
14154,CSE219 Computer Science III,A-
14154,CSE300 Technical Communications,A-
14154,CSE303 Introduction to the Theory of Computation,B-
14154,CSE307 Principles of Programming Languages,B
14154,CSE310 Computer Networks,B
14154,CSE311 Systems Administration,C+
14154,CSE333 User Interface Development,D+
14154,CSE352 Artificial Intelligence,C+
14154,CSE377 Introduction to Medical Imaging,B
14154,CSE378 Introduction to Robotics,C-
14155,CSE114 Computer Science I,C
14155,CSE130 Introduction to Programming in C,B-
14155,CSE214 Computer Science II,A-
14155,CSE215 Foundations of Computer Science,B-
14155,CSE219 Computer Science III,B+
14155,CSE230 Intermediate Programming in C and C++,C+
14155,CSE303 Introduction to the Theory of Computation,B-
14155,CSE307 Principles of Programming Languages,A-
14155,CSE331 Fundamentals of Computer Security,D+
14155,CSE352 Artificial Intelligence,C
14155,CSE373 Analysis of Algorithms,B
14155,CSE377 Introduction to Medical Imaging,B+
14156,CSE102 Introduction to Web Design and Programming,A
14156,CSE114 Computer Science I,A
14156,CSE214 Computer Science II,B
14156,CSE215 Foundations of Computer Science,C
14156,CSE219 Computer Science III,A
14156,CSE300 Technical Communications,C
14156,CSE303 Introduction to the Theory of Computation,C+
14156,CSE305 Principles of Database Systems,C+
14156,CSE306 Operating Systems,C-
14156,"CSE312 Legal, Social, and Ethical Issues in Information Systems",B+
14156,CSE334 Introduction to Multimedia Systems,A
14156,CSE362 Mobile Security,B-
14156,CSE378 Introduction to Robotics,B-
14156,CSE391 Benevolent Computing,B+
14157,CSE114 Computer Science I,C+
14157,CSE150 Foundations of Computer Science: Honors,C
14157,CSE214 Computer Science II,A
14157,CSE215 Foundations of Computer Science,B+
14157,CSE219 Computer Science III,C+
14157,CSE307 Principles of Programming Languages,C
14157,CSE310 Computer Networks,B
14157,CSE327 Fundamentals of Computer Vision,B+
14157,CSE332 Introduction to Visualization,B-
14157,CSE334 Introduction to Multimedia Systems,A
14157,CSE360 Software Security,B+
14157,CSE376 Advanced System Programming in UNIX/C,C-
14157,CSE381 Advanced Game Programming,A
14157,CSE475 Undergraduate Teaching Practicum,A
14158,CSE114 Computer Science I,B
14158,CSE130 Introduction to Programming in C,A-
14158,CSE161 Laboratory for Computer Science A: Honors,C+
14158,CSE214 Computer Science II,A-
14158,CSE215 Foundations of Computer Science,C+
14158,CSE219 Computer Science III,B-
14158,CSE220 System Fundamentals I,B+
14158,CSE260 Computer Science B: Honors,A
14158,CSE334 Introduction to Multimedia Systems,B-
14158,CSE371 Logic,B+
14158,CSE385 Analysis of Algorithms: Honors,B
14158,CSE392 Social Network Analysis,C
14158,CSE475 Undergraduate Teaching Practicum,C
14159,CSE114 Computer Science I,C
14159,CSE214 Computer Science II,D
14159,CSE215 Foundations of Computer Science,C
14159,CSE219 Computer Science III,B-
14159,CSE261 Laboratory for Computer Science B: Honors,B-
14159,CSE303 Introduction to the Theory of Computation,A
14159,CSE327 Fundamentals of Computer Vision,C+
14159,CSE336 Internet Programming,B+
14159,CSE353 Machine Learning,D+
14159,CSE361 Web Security,B-
14159,CSE381 Advanced Game Programming,B
14159,CSE390 Natural Language Processing,C+
14159,CSE392 Social Network Analysis,A-
14160,CSE102 Introduction to Web Design and Programming,B+
14160,CSE114 Computer Science I,A-
14160,CSE150 Foundations of Computer Science: Honors,F
14160,CSE160 Computer Science A: Honors,A-
14160,CSE214 Computer Science II,B
14160,CSE215 Foundations of Computer Science,C+
14160,CSE219 Computer Science III,B
14160,CSE310 Computer Networks,C
14160,CSE320 System Fundementals II,B+
14160,CSE325 Computers and Sculpture,B-
14160,CSE334 Introduction to Multimedia Systems,B
14160,CSE350 Theory of Computation: Honors,B-
14160,CSE390 Natural Language Processing,B-
14161,CSE114 Computer Science I,B
14161,CSE160 Computer Science A: Honors,B
14161,CSE214 Computer Science II,A-
14161,CSE215 Foundations of Computer Science,F
14161,CSE219 Computer Science III,A-
14161,CSE323 Human Computer Interaction,C
14161,CSE336 Internet Programming,B-
14161,CSE350 Theory of Computation: Honors,C
14161,CSE355 Computational Geometry,C+
14161,CSE360 Software Security,B
14161,CSE381 Advanced Game Programming,D
14161,CSE391 Benevolent Computing,A
14162,CSE114 Computer Science I,B
14162,CSE161 Laboratory for Computer Science A: Honors,A-
14162,CSE214 Computer Science II,B-
14162,CSE215 Foundations of Computer Science,B-
14162,CSE219 Computer Science III,A-
14162,CSE301 History of Computing,B
14162,CSE323 Human Computer Interaction,C
14162,CSE334 Introduction to Multimedia Systems,B
14162,CSE350 Theory of Computation: Honors,A-
14162,CSE355 Computational Geometry,B-
14162,CSE361 Web Security,A-
14162,CSE376 Advanced System Programming in UNIX/C,A
14162,CSE378 Introduction to Robotics,B+
14163,CSE102 Introduction to Web Design and Programming,B+
14163,CSE114 Computer Science I,A-
14163,CSE214 Computer Science II,D+
14163,CSE215 Foundations of Computer Science,A
14163,CSE219 Computer Science III,C
14163,CSE261 Laboratory for Computer Science B: Honors,A
14163,CSE300 Technical Communications,B
14163,CSE307 Principles of Programming Languages,A
14163,CSE311 Systems Administration,A-
14163,CSE325 Computers and Sculpture,B-
14163,CSE328 Fundamentals of Computer Graphics,B-
14163,CSE336 Internet Programming,C+
14163,CSE355 Computational Geometry,B
14163,CSE373 Analysis of Algorithms,C
14164,CSE114 Computer Science I,A
14164,CSE214 Computer Science II,B
14164,CSE215 Foundations of Computer Science,F
14164,CSE219 Computer Science III,A-
14164,CSE311 Systems Administration,A
14164,CSE323 Human Computer Interaction,F
14164,CSE336 Internet Programming,B
14164,CSE346 Computer Communications,C+
14164,CSE350 Theory of Computation: Honors,A
14164,CSE355 Computational Geometry,B+
14164,CSE362 Mobile Security,B+
14164,CSE371 Logic,D+
14164,CSE378 Introduction to Robotics,C
14165,CSE101 Introduction to Computers,A-
14165,CSE114 Computer Science I,A-
14165,CSE214 Computer Science II,C
14165,CSE215 Foundations of Computer Science,C
14165,CSE219 Computer Science III,B
14165,CSE261 Laboratory for Computer Science B: Honors,C+
14165,CSE303 Introduction to the Theory of Computation,B-
14165,CSE308 Software Engineering,A
14165,CSE310 Computer Networks,B-
14165,CSE327 Fundamentals of Computer Vision,B+
14165,CSE336 Internet Programming,B
14165,CSE385 Analysis of Algorithms: Honors,C+
14165,CSE475 Undergraduate Teaching Practicum,A
14166,CSE114 Computer Science I,B-
14166,CSE214 Computer Science II,B
14166,CSE215 Foundations of Computer Science,C
14166,CSE219 Computer Science III,B-
14166,CSE230 Intermediate Programming in C and C++,C
14166,CSE301 History of Computing,C+
14166,CSE303 Introduction to the Theory of Computation,A
14166,CSE323 Human Computer Interaction,A
14166,CSE327 Fundamentals of Computer Vision,C+
14166,CSE333 User Interface Development,C+
14166,CSE337 Scripting Languages,A
14166,CSE355 Computational Geometry,C+
14166,CSE377 Introduction to Medical Imaging,A-
14167,CSE102 Introduction to Web Design and Programming,B+
14167,CSE114 Computer Science I,A
14167,CSE214 Computer Science II,D+
14167,CSE215 Foundations of Computer Science,B-
14167,CSE219 Computer Science III,A-
14167,CSE303 Introduction to the Theory of Computation,C
14167,CSE310 Computer Networks,A-
14167,CSE336 Internet Programming,B
14167,CSE337 Scripting Languages,A-
14167,CSE361 Web Security,B+
14167,CSE373 Analysis of Algorithms,A-
14167,CSE378 Introduction to Robotics,B
14167,CSE391 Benevolent Computing,B-
14167,CSE392 Social Network Analysis,A
14168,CSE114 Computer Science I,C
14168,CSE160 Computer Science A: Honors,A-
14168,CSE161 Laboratory for Computer Science A: Honors,B-
14168,CSE214 Computer Science II,C+
14168,CSE215 Foundations of Computer Science,B-
14168,CSE219 Computer Science III,A
14168,CSE260 Computer Science B: Honors,B
14168,CSE304 Compiler Design,C+
14168,CSE331 Fundamentals of Computer Security,C+
14168,CSE336 Internet Programming,B-
14168,CSE346 Computer Communications,B
14168,CSE371 Logic,C
14169,CSE101 Introduction to Computers,F
14169,CSE114 Computer Science I,B
14169,CSE150 Foundations of Computer Science: Honors,A-
14169,CSE214 Computer Science II,B
14169,CSE215 Foundations of Computer Science,B-
14169,CSE219 Computer Science III,C+
14169,CSE230 Intermediate Programming in C and C++,B
14169,CSE261 Laboratory for Computer Science B: Honors,A
14169,CSE307 Principles of Programming Languages,A-
14169,CSE308 Software Engineering,B-
14169,"CSE312 Legal, Social, and Ethical Issues in Information Systems",B+
14169,CSE371 Logic,B-
14169,CSE381 Advanced Game Programming,C+
14169,CSE392 Social Network Analysis,B-
14170,CSE114 Computer Science I,A
14170,CSE160 Computer Science A: Honors,A-
14170,CSE214 Computer Science II,A-
14170,CSE215 Foundations of Computer Science,C
14170,CSE219 Computer Science III,A-
14170,CSE308 Software Engineering,B+
14170,CSE323 Human Computer Interaction,A
14170,CSE337 Scripting Languages,C-
14170,CSE353 Machine Learning,B-
14170,CSE373 Analysis of Algorithms,C
14170,CSE378 Introduction to Robotics,B-
14171,CSE114 Computer Science I,B-
14171,CSE214 Computer Science II,F
14171,CSE215 Foundations of Computer Science,D+
14171,CSE219 Computer Science III,A-
14171,CSE303 Introduction to the Theory of Computation,A
14171,CSE305 Principles of Database Systems,B+
14171,CSE320 System Fundementals II,D+
14171,CSE334 Introduction to Multimedia Systems,A-
14171,CSE353 Machine Learning,A-
14171,CSE361 Web Security,A-
14171,CSE370 Wireless and Mobile Networking,A
14171,CSE381 Advanced Game Programming,A-
14171,CSE390 Natural Language Processing,A-
14171,CSE391 Benevolent Computing,C
14172,CSE114 Computer Science I,A-
14172,CSE214 Computer Science II,C
14172,CSE215 Foundations of Computer Science,A-
14172,CSE219 Computer Science III,A
14172,CSE311 Systems Administration,B+
14172,CSE320 System Fundementals II,D+
14172,CSE327 Fundamentals of Computer Vision,A
14172,CSE336 Internet Programming,B+
14172,CSE337 Scripting Languages,C+
14172,CSE350 Theory of Computation: Honors,C+
14172,CSE352 Artificial Intelligence,A
14172,CSE373 Analysis of Algorithms,B-
14173,CSE114 Computer Science I,D
14173,CSE150 Foundations of Computer Science: Honors,A-
14173,CSE214 Computer Science II,A
14173,CSE215 Foundations of Computer Science,C+
14173,CSE219 Computer Science III,B+
14173,CSE261 Laboratory for Computer Science B: Honors,C
14173,CSE300 Technical Communications,A-
14173,CSE303 Introduction to the Theory of Computation,A
14173,CSE311 Systems Administration,A
14173,"CSE312 Legal, Social, and Ethical Issues in Information Systems",B
14173,CSE320 System Fundementals II,C
14173,CSE334 Introduction to Multimedia Systems,C
14173,CSE361 Web Security,B+
14173,CSE380 Computer Game Programming,C-
14174,CSE114 Computer Science I,C+
14174,CSE214 Computer Science II,B+
14174,CSE215 Foundations of Computer Science,C+
14174,CSE219 Computer Science III,C
14174,CSE301 History of Computing,A
14174,CSE308 Software Engineering,B+
14174,CSE325 Computers and Sculpture,A-
14174,CSE333 User Interface Development,B
14174,CSE353 Machine Learning,B-
14174,CSE355 Computational Geometry,B
14174,CSE371 Logic,C
14174,CSE487 Research in Computer Science,C+
14175,CSE101 Introduction to Computers,C
14175,CSE102 Introduction to Web Design and Programming,C+
14175,CSE114 Computer Science I,C
14175,CSE130 Introduction to Programming in C,A-
14175,CSE214 Computer Science II,C
14175,CSE215 Foundations of Computer Science,A-
14175,CSE219 Computer Science III,B+
14175,CSE300 Technical Communications,B
14175,CSE307 Principles of Programming Languages,A
14175,CSE328 Fundamentals of Computer Graphics,A
14175,CSE332 Introduction to Visualization,F
14175,CSE371 Logic,C+
14175,CSE487 Research in Computer Science,A
14176,CSE101 Introduction to Computers,C-
14176,CSE114 Computer Science I,C
14176,CSE161 Laboratory for Computer Science A: Honors,B+
14176,CSE214 Computer Science II,A
14176,CSE215 Foundations of Computer Science,B+
14176,CSE219 Computer Science III,A-
14176,CSE320 System Fundementals II,C
14176,CSE336 Internet Programming,B+
14176,CSE350 Theory of Computation: Honors,C+
14176,CSE352 Artificial Intelligence,A
14176,CSE353 Machine Learning,C
14176,CSE355 Computational Geometry,B
14176,CSE360 Software Security,B-
14176,CSE376 Advanced System Programming in UNIX/C,B
14177,CSE114 Computer Science I,A
14177,CSE161 Laboratory for Computer Science A: Honors,B
14177,CSE214 Computer Science II,B
14177,CSE215 Foundations of Computer Science,C+
14177,CSE219 Computer Science III,C
14177,CSE303 Introduction to the Theory of Computation,B+
14177,CSE304 Compiler Design,B-
14177,CSE307 Principles of Programming Languages,B+
14177,"CSE312 Legal, Social, and Ethical Issues in Information Systems",C+
14177,CSE323 Human Computer Interaction,C+
14177,CSE331 Fundamentals of Computer Security,C
14177,CSE352 Artificial Intelligence,B-
14177,CSE371 Logic,A
14177,CSE373 Analysis of Algorithms,B+
14178,CSE114 Computer Science I,C+
14178,CSE130 Introduction to Programming in C,B-
14178,CSE214 Computer Science II,B-
14178,CSE215 Foundations of Computer Science,C+
14178,CSE219 Computer Science III,C+
14178,CSE220 System Fundamentals I,C+
14178,CSE260 Computer Science B: Honors,B+
14178,CSE261 Laboratory for Computer Science B: Honors,B
14178,CSE300 Technical Communications,A
14178,CSE305 Principles of Database Systems,B+
14178,CSE320 System Fundementals II,C+
14178,CSE331 Fundamentals of Computer Security,C
14178,CSE391 Benevolent Computing,A-
14179,CSE114 Computer Science I,B+
14179,CSE214 Computer Science II,C
14179,CSE215 Foundations of Computer Science,A
14179,CSE219 Computer Science III,B
14179,CSE220 System Fundamentals I,B+
14179,CSE303 Introduction to the Theory of Computation,C
14179,CSE305 Principles of Database Systems,B+
14179,CSE306 Operating Systems,B-
14179,CSE331 Fundamentals of Computer Security,B
14179,CSE337 Scripting Languages,A
14179,CSE371 Logic,B
14179,CSE392 Social Network Analysis,F
14180,CSE114 Computer Science I,B
14180,CSE150 Foundations of Computer Science: Honors,B+
14180,CSE161 Laboratory for Computer Science A: Honors,C
14180,CSE214 Computer Science II,C
14180,CSE215 Foundations of Computer Science,C
14180,CSE219 Computer Science III,A-
14180,CSE230 Intermediate Programming in C and C++,D+
14180,CSE320 System Fundementals II,C+
14180,CSE325 Computers and Sculpture,A-
14180,CSE346 Computer Communications,B-
14180,CSE350 Theory of Computation: Honors,C
14180,CSE378 Introduction to Robotics,C+
14180,CSE390 Natural Language Processing,A
14180,CSE487 Research in Computer Science,B
14181,CSE114 Computer Science I,A
14181,CSE214 Computer Science II,A-
14181,CSE215 Foundations of Computer Science,B
14181,CSE219 Computer Science III,B
14181,CSE303 Introduction to the Theory of Computation,B
14181,CSE307 Principles of Programming Languages,C+
14181,CSE310 Computer Networks,B+
14181,CSE352 Artificial Intelligence,B
14181,CSE360 Software Security,A
14181,CSE362 Mobile Security,C+
14181,CSE370 Wireless and Mobile Networking,C
14181,CSE376 Advanced System Programming in UNIX/C,A
14182,CSE114 Computer Science I,C+
14182,CSE214 Computer Science II,B-
14182,CSE215 Foundations of Computer Science,B
14182,CSE219 Computer Science III,A
14182,CSE220 System Fundamentals I,D+
14182,CSE261 Laboratory for Computer Science B: Honors,B
14182,CSE300 Technical Communications,C
14182,"CSE312 Legal, Social, and Ethical Issues in Information Systems",A-
14182,CSE323 Human Computer Interaction,A-
14182,CSE331 Fundamentals of Computer Security,B+
14182,CSE361 Web Security,B
14182,CSE378 Introduction to Robotics,B+
14183,CSE102 Introduction to Web Design and Programming,A
14183,CSE114 Computer Science I,B+
14183,CSE150 Foundations of Computer Science: Honors,A-
14183,CSE161 Laboratory for Computer Science A: Honors,A
14183,CSE214 Computer Science II,D
14183,CSE215 Foundations of Computer Science,D
14183,CSE219 Computer Science III,B-
14183,CSE261 Laboratory for Computer Science B: Honors,C
14183,CSE306 Operating Systems,A-
14183,CSE308 Software Engineering,A-
14183,CSE328 Fundamentals of Computer Graphics,C+
14183,CSE331 Fundamentals of Computer Security,A
14183,CSE337 Scripting Languages,B-
14183,CSE392 Social Network Analysis,C-
14184,CSE102 Introduction to Web Design and Programming,B-
14184,CSE114 Computer Science I,B+
14184,CSE214 Computer Science II,A-
14184,CSE215 Foundations of Computer Science,C+
14184,CSE219 Computer Science III,B
14184,CSE220 System Fundamentals I,B
14184,CSE260 Computer Science B: Honors,B+
14184,CSE301 History of Computing,B
14184,CSE320 System Fundementals II,C
14184,CSE362 Mobile Security,C+
14184,CSE370 Wireless and Mobile Networking,A-
14184,CSE475 Undergraduate Teaching Practicum,A
14185,CSE114 Computer Science I,A-
14185,CSE214 Computer Science II,C+
14185,CSE215 Foundations of Computer Science,A
14185,CSE219 Computer Science III,A-
14185,CSE260 Computer Science B: Honors,B-
14185,CSE304 Compiler Design,A
14185,CSE310 Computer Networks,A
14185,CSE311 Systems Administration,A
14185,CSE325 Computers and Sculpture,C+
14185,CSE333 User Interface Development,B-
14185,CSE360 Software Security,B+
14185,CSE361 Web Security,A-
14185,CSE380 Computer Game Programming,A
14186,CSE102 Introduction to Web Design and Programming,B-
14186,CSE114 Computer Science I,F
14186,CSE130 Introduction to Programming in C,B+
14186,CSE150 Foundations of Computer Science: Honors,B
14186,CSE214 Computer Science II,B-
14186,CSE215 Foundations of Computer Science,B
14186,CSE219 Computer Science III,C
14186,CSE230 Intermediate Programming in C and C++,B-
14186,CSE300 Technical Communications,C
14186,CSE308 Software Engineering,C+
14186,CSE352 Artificial Intelligence,C+
14186,CSE360 Software Security,C
14186,CSE362 Mobile Security,A
14186,CSE381 Advanced Game Programming,B
14187,CSE114 Computer Science I,B+
14187,CSE214 Computer Science II,B+
14187,CSE215 Foundations of Computer Science,C+
14187,CSE219 Computer Science III,A
14187,CSE261 Laboratory for Computer Science B: Honors,B+
14187,"CSE312 Legal, Social, and Ethical Issues in Information Systems",B+
14187,CSE331 Fundamentals of Computer Security,B-
14187,CSE332 Introduction to Visualization,C+
14187,CSE346 Computer Communications,C+
14187,CSE353 Machine Learning,C-
14187,CSE373 Analysis of Algorithms,B-
14187,CSE380 Computer Game Programming,B
14187,CSE391 Benevolent Computing,A
14188,CSE114 Computer Science I,A
14188,CSE214 Computer Science II,C+
14188,CSE215 Foundations of Computer Science,A
14188,CSE219 Computer Science III,B-
14188,CSE301 History of Computing,B+
14188,CSE305 Principles of Database Systems,B+
14188,CSE306 Operating Systems,B
14188,CSE308 Software Engineering,C
14188,CSE311 Systems Administration,B+
14188,CSE320 System Fundementals II,C
14188,CSE328 Fundamentals of Computer Graphics,B+
14188,CSE346 Computer Communications,B-
14188,CSE350 Theory of Computation: Honors,B
14188,CSE390 Natural Language Processing,B+
14189,CSE114 Computer Science I,B+
14189,CSE130 Introduction to Programming in C,B+
14189,CSE161 Laboratory for Computer Science A: Honors,B+
14189,CSE214 Computer Science II,A
14189,CSE215 Foundations of Computer Science,C+
14189,CSE219 Computer Science III,B
14189,CSE310 Computer Networks,C
14189,CSE333 User Interface Development,B-
14189,CSE336 Internet Programming,B
14189,CSE350 Theory of Computation: Honors,B-
14189,CSE362 Mobile Security,A
14189,CSE370 Wireless and Mobile Networking,A
14189,CSE376 Advanced System Programming in UNIX/C,B-
14189,CSE381 Advanced Game Programming,C+
14190,CSE102 Introduction to Web Design and Programming,B+
14190,CSE114 Computer Science I,A-
14190,CSE214 Computer Science II,B
14190,CSE215 Foundations of Computer Science,A-
14190,CSE219 Computer Science III,B
14190,CSE220 System Fundamentals I,A-
14190,CSE304 Compiler Design,B
14190,CSE306 Operating Systems,C+
14190,CSE311 Systems Administration,C+
14190,CSE334 Introduction to Multimedia Systems,A
14190,CSE337 Scripting Languages,C
14190,CSE377 Introduction to Medical Imaging,A
14190,CSE378 Introduction to Robotics,B+
14190,CSE385 Analysis of Algorithms: Honors,B-
14191,CSE114 Computer Science I,A
14191,CSE130 Introduction to Programming in C,A
14191,CSE214 Computer Science II,A
14191,CSE215 Foundations of Computer Science,A
14191,CSE219 Computer Science III,B
14191,CSE261 Laboratory for Computer Science B: Honors,B-
14191,CSE303 Introduction to the Theory of Computation,C
14191,CSE320 System Fundementals II,A
14191,CSE332 Introduction to Visualization,C
14191,CSE346 Computer Communications,A-
14191,CSE378 Introduction to Robotics,A-
14191,CSE475 Undergraduate Teaching Practicum,A
14192,CSE101 Introduction to Computers,A
14192,CSE102 Introduction to Web Design and Programming,F
14192,CSE114 Computer Science I,C
14192,CSE150 Foundations of Computer Science: Honors,C
14192,CSE214 Computer Science II,B
14192,CSE215 Foundations of Computer Science,C
14192,CSE219 Computer Science III,C
14192,CSE303 Introduction to the Theory of Computation,B
14192,CSE353 Machine Learning,B+
14192,CSE360 Software Security,B-
14192,CSE385 Analysis of Algorithms: Honors,C
14192,CSE487 Research in Computer Science,C+
14193,CSE101 Introduction to Computers,A
14193,CSE114 Computer Science I,A
14193,CSE214 Computer Science II,A
14193,CSE215 Foundations of Computer Science,B-
14193,CSE219 Computer Science III,C+
14193,CSE220 System Fundamentals I,B+
14193,CSE300 Technical Communications,D
14193,"CSE312 Legal, Social, and Ethical Issues in Information Systems",A-
14193,CSE333 User Interface Development,B-
14193,CSE337 Scripting Languages,B-
14193,CSE350 Theory of Computation: Honors,D
14193,CSE355 Computational Geometry,B-
14193,CSE380 Computer Game Programming,C
14194,CSE114 Computer Science I,C+
14194,CSE214 Computer Science II,C
14194,CSE215 Foundations of Computer Science,B+
14194,CSE219 Computer Science III,B
14194,CSE261 Laboratory for Computer Science B: Honors,A-
14194,CSE303 Introduction to the Theory of Computation,A-
14194,CSE305 Principles of Database Systems,C
14194,CSE320 System Fundementals II,B
14194,CSE346 Computer Communications,A-
14194,CSE350 Theory of Computation: Honors,B+
14194,CSE370 Wireless and Mobile Networking,A
14194,CSE373 Analysis of Algorithms,C
14194,CSE385 Analysis of Algorithms: Honors,B
14195,CSE101 Introduction to Computers,C-
14195,CSE114 Computer Science I,A
14195,CSE214 Computer Science II,D
14195,CSE215 Foundations of Computer Science,B
14195,CSE219 Computer Science III,B+
14195,CSE306 Operating Systems,A-
14195,CSE307 Principles of Programming Languages,B+
